Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
-1.8181818181818181,-1.0,-2.5555555555555554,-1.0,0.0,2.0,-0.33116005873715126,0.23859649122807017,-1.7763157894736843,-1.171920324888803,-1.1111111111111112,-1.7627118644067796,1.5791666666666668,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.0,0.0,-0.1111111111111111,1.0,1.0,1.0,1.0829955947136565,-0.36,-0.10526315789473695,-0.9704119125894412,-0.6388888888888888,0.245762711864407,-0.2520833333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5454545454545454,-0.5,-1.8888888888888888,-0.5,1.0,2.0,-0.33362701908957415,0.13263157894736843,-0.7807017543859647,-0.8284664474956488,-0.5277777777777778,-0.6525423728813556,1.4187500000000002,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.7272727272727273,0.5,-1.8888888888888888,0.5,0.0,1.0,-0.33409691629955945,-0.895438596491228,-0.5789473684210527,-0.21543221813962482,-0.1388888888888889,0.516949152542373,-0.36666666666666664,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.3636363636363635,-1.0,-1.2222222222222223,1.0,-1.0,0.0,0.4844640234948605,-0.895438596491228,0.6140350877192984,-0.5577257783794237,-0.25,0.9788135593220344,-0.36666666666666664,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0,-0.5,-1.6666666666666667,0.5,0.0,0.0,0.21638766519823788,0.7305263157894737,0.4166666666666666,-0.628505124734094,-0.16666666666666666,1.4025423728813557,0.38958333333333334,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.9090909090909091,0.0,1.0,0.0,0.0,0.0,0.7698091042584435,0.47017543859649125,-0.4868421052631579,-0.9479791142912396,-0.8611111111111112,1.2627118644067798,-0.0020833333333333355,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-1.0909090909090908,0.5,-0.8888888888888888,-0.5,-1.0,1.0,2.3748604992657856,0.5073684210526316,1.214912280701754,-0.9108489653838716,-0.8611111111111112,0.05084745762711869,-0.19791666666666666,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.36363636363636365,1.0,-1.0,0.5,1.0,2.0,3.2088105726872245,-0.895438596491228,1.1973684210526312,-0.8926706633146393,-0.8888888888888888,0.20338983050847476,-0.36666666666666664,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-1.5454545454545454,-0.5,0.0,0.5,1.0,0.0,0.09362701908957416,-0.895438596491228,0.842105263157895,-0.2498549603558306,0.3611111111111111,0.4915254237288135,-0.36666666666666664,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.2727272727272727,-1.0,-1.6666666666666667,1.0,0.0,1.0,-0.20534508076358296,0.1375438596491228,1.276315789473684,-0.5538580545349062,-0.3611111111111111,0.415254237288136,0.7291666666666667,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.8181818181818182,0.0,-1.0,1.0,4.0,0.0,-0.16458149779735684,-0.895438596491228,-1.0438596491228072,-0.9661574163604718,-1.0,0.08474576271186449,-0.36666666666666664,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.9090909090909091,0.5,0.0,1.0,3.0,1.0,-0.2071071953010279,0.24701754385964914,2.535087719298246,-0.40456391413653064,-0.3333333333333333,-0.14830508474576237,0.85,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.8181818181818182,0.5,-1.3333333333333333,-0.5,-1.0,0.0,0.862848751835536,-0.32280701754385965,3.618421052631579,-0.565074453684007,-0.6111111111111112,-0.40254237288135586,-0.22291666666666665,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7272727272727273,0.0,-0.7777777777777778,0.5,1.0,1.0,0.35077826725403816,0.8708771929824561,0.33771929824561386,-0.8679172307097274,-0.7222222222222222,-0.5296610169491526,0.3291666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.5454545454545454,0.0,-0.1111111111111111,0.0,2.0,1.0,3.3634067547723934,-0.5368421052631579,-0.24122807017543835,-1.199767936569329,-1.4722222222222223,-1.8177966101694913,-0.33541666666666664,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1.4545454545454546,0.0,1.6666666666666667,1.0,0.0,2.0,-0.18361233480176212,0.24982456140350878,0.6447368421052633,-0.6799458518661767,-0.3333333333333333,-0.14830508474576237,0.7729166666666668,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1.0,0.0,-1.4444444444444444,0.0,0.0,0.0,0.2560939794419971,0.7712280701754386,-0.6885964912280703,-0.7035389673177335,-0.4722222222222222,-1.4872881355932204,0.36874999999999997,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.9090909090909091,-0.5,0.0,-0.5,1.0,2.0,-0.22883994126284876,0.37964912280701757,-0.32017543859649106,-0.524850125701025,0.0,-0.11440677966101659,1.0895833333333331,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.7272727272727273,0.5,1.0,0.0,1.0,-2.0,-0.13732745961820852,0.26596491228070174,-0.4385964912280701,-0.8752659060143105,-0.25,0.0169491525423729,0.6541666666666667,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-1.7272727272727273,-0.5,-2.0,0.5,0.0,0.0,-0.2136857562408223,0.05263157894736842,-0.4956140350877193,-0.6111003674337653,-0.16666666666666666,0.1737288135593222,0.6645833333333334,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.8181818181818181,-1.0,-2.3333333333333335,-0.5,-1.0,1.0,-0.14390602055800295,-0.895438596491228,-0.8728070175438595,-1.1282150454457551,-1.25,-0.04237288135593224,-0.36666666666666664,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.9090909090909091,0.0,1.0,0.0,1.0,1.0,-0.2213215859030837,0.39859649122807017,-0.7982456140350875,-0.7808934442080836,-0.25,0.23728813559322057,1.0750000000000002,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1.2727272727272727,-0.5,1.2222222222222223,0.0,1.0,0.0,0.05474302496328928,0.5452631578947369,-1.2894736842105263,-0.9955521175788049,-1.0555555555555556,-1.3601694915254237,0.48541666666666666,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.7272727272727273,1.0,0.0,0.0,1.0,1.0,0.27676945668135094,0.720701754385965,-0.10526315789473695,-0.9781473602784762,-1.1666666666666667,0.35593220338983084,0.3291666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.18181818181818182,0.5,0.5555555555555556,0.5,0.0,0.0,0.1525991189427313,-0.2287719298245614,-0.043859649122807064,-0.7495648810674918,-0.4444444444444444,-0.6652542372881353,-0.029166666666666636,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-1.1818181818181819,-0.5,-1.1111111111111112,0.0,1.0,2.0,1.71359765051395,0.23298245614035087,-0.03508771929824565,-0.5407077934635467,-0.3333333333333333,-0.73728813559322,-0.19166666666666665,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.6363636363636365,-1.0,2.111111111111111,0.0,1.0,2.0,-0.12323054331864905,0.44070175438596493,1.9561403508771928,-0.7333204409205183,-0.7222222222222222,1.0593220338983051,0.7666666666666668,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1.0,0.0,-1.3333333333333333,0.5,-1.0,1.0,0.34114537444933923,-0.895438596491228,-0.10526315789473695,-0.8539934248694643,-0.5555555555555556,-0.7881355932203388,-0.36666666666666664,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.7272727272727273,0.0,0.7777777777777778,0.0,1.0,1.0,0.20170337738619676,0.38105263157894737,0.03508771929824565,-0.9448849352156256,-1.1111111111111112,1.5889830508474576,0.2375,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1.5454545454545454,-0.5,-1.4444444444444444,0.0,1.0,2.0,0.04651982378854626,-0.895438596491228,1.3026315789473681,-0.44710887642622316,0.05555555555555555,0.283898305084746,-0.36666666666666664,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
-1.1818181818181819,0.0,-1.6666666666666667,-1.0,0.0,2.0,2.7539500734214393,-0.895438596491228,-1.3289473684210527,-1.184297041191259,-1.3611111111111112,1.2627118644067798,-0.36666666666666664,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-1.0909090909090908,-0.5,0.0,1.0,0.0,1.0,-0.09562408223201174,0.00631578947368421,1.3070175438596494,-0.7820537613614388,-0.9444444444444444,2.110169491525424,0.35,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.18181818181818182,0.5,0.0,-0.5,1.0,0.0,0.2530396475770925,-0.016842105263157894,-0.4868421052631579,-0.7952040224327983,-0.6388888888888888,-0.30508474576271166,0.02291666666666669,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.7272727272727273,0.5,-1.0,0.0,-1.0,2.0,0.18948604992657855,-0.2336842105263158,-1.105263157894737,-0.9174240959195513,-0.8888888888888888,-2.097457627118644,-0.047916666666666656,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.36363636363636365,0.5,0.0,0.0,2.0,1.0,-0.14237885462555067,-0.3375438596491228,-0.9298245614035087,0.020112163991491006,0.027777777777777776,-0.35169491525423713,0.12916666666666668,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.8181818181818182,0.5,0.0,-0.5,1.0,1.0,-0.27535976505139503,0.04280701754385965,-0.37719298245614025,-0.8926706633146393,-0.8055555555555556,0.10593220338983061,0.8958333333333334,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.4545454545454546,-0.5,0.7777777777777778,0.5,-1.0,1.0,-0.011629955947136564,0.11789473684210526,-1.1885964912280702,-0.9951653451943531,-0.6388888888888888,-1.1991525423728813,0.3083333333333334,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.1818181818181819,-1.0,-0.8888888888888888,0.0,0.0,2.0,-0.36542731277533036,-0.895438596491228,0.7894736842105265,-0.3809707986849739,0.08333333333333333,-0.4703389830508474,-0.36666666666666664,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.7272727272727273,0.0,-2.0,1.0,-1.0,0.0,-0.2792364170337739,0.13964912280701755,1.850877192982456,-0.5615935022239412,-0.5833333333333334,2.533898305084746,1.047916666666667,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.6363636363636364,-0.5,-0.7777777777777778,0.0,0.0,0.0,-0.02654919236417034,-0.00631578947368421,1.6052631578947374,-0.31754012763488687,-0.25,-0.38559322033898297,0.24375,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.9090909090909091,-0.5,1.0,0.5,-1.0,1.0,-0.047459618208516886,0.13473684210526315,-0.6885964912280703,-1.0292013150261072,-0.8611111111111112,-0.8559322033898303,0.37083333333333335,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.9090909090909091,-0.5,-2.0,1.0,1.0,1.0,-0.2956828193832599,-0.19157894736842104,1.1798245614035086,-0.558886095532779,-0.5833333333333334,-0.4915254237288135,0.6625000000000001,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1.5454545454545454,-0.5,-1.8888888888888888,0.5,1.0,1.0,0.2891042584434655,0.5803508771929825,1.1885964912280698,-0.5747437632953007,-0.5277777777777778,1.63135593220339,0.25833333333333336,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.0,0.5,1.5555555555555556,-0.5,1.0,0.0,-0.15788546255506608,0.1782456140350877,-0.276315789473684,-0.685747437632953,-0.25,-0.19067796610169463,0.6270833333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.8181818181818182,0.5,0.0,-0.5,0.0,1.0,1.4094566813509546,0.17192982456140352,-0.7938596491228068,-0.818797137884355,-0.5277777777777778,-1.5635593220338981,-0.175,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0.45454545454545453,0.0,1.0,-0.5,0.0,2.0,0.16223201174743024,-0.895438596491228,1.9912280701754386,-0.7186230903113517,-0.9722222222222222,-0.07627118644067757,-0.36666666666666664,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0,0.5,0.3333333333333333,0.0,-1.0,0.0,0.34302496328928045,0.33403508771929824,0.8201754385964916,-0.715142138851286,-0.5833333333333334,0.9110169491525427,0.12291666666666666,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0.9090909090909091,0.5,1.0,1.0,0.0,1.0,-0.2718355359765051,-0.895438596491228,-0.7894736842105261,-1.0326822664861728,-1.1111111111111112,-1.4915254237288136,-0.36666666666666664,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1.8181818181818181,-1.0,-2.5555555555555554,0.5,0.0,0.0,-0.29392070484581495,-0.056140350877192984,-0.4956140350877193,-0.6648617288725585,-0.9444444444444444,1.0127118644067796,0.85,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.9090909090909091,1.0,-1.6666666666666667,-0.5,-1.0,0.0,3.520352422907489,-0.25894736842105265,-0.7192982456140353,-0.619222587507252,-0.3333333333333333,0.07203389830508482,-0.3125,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.6363636363636364,0.5,0.8888888888888888,-0.5,1.0,2.0,-0.22472834067547723,0.7585964912280702,-0.3596491228070174,-0.9924579385031909,-0.9166666666666666,-0.6652542372881353,1.4958333333333333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.45454545454545453,0.5,-0.4444444444444444,-0.5,1.0,0.0,0.22038179148311307,-0.25333333333333335,0.9736842105263158,-0.7205569522336105,-0.6388888888888888,-0.04237288135593224,-0.07083333333333335,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.8181818181818181,-1.0,-2.5555555555555554,0.5,1.0,0.0,-0.19348017621145375,0.2750877192982456,-0.5043859649122807,-0.7004447882421195,-0.9166666666666666,-0.9491525423728813,0.8312499999999999,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.45454545454545453,-0.5,0.6666666666666666,-0.5,0.0,1.0,-0.06425844346549192,0.27578947368421053,-0.14912280701754402,-0.7251982208470316,-0.3888888888888889,1.771186440677967,0.5020833333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
-1.0909090909090908,-1.0,-1.1111111111111112,0.0,1.0,1.0,0.07353891336270191,-0.20982456140350877,4.250000000000001,-0.5778379423709147,-0.5,0.7754237288135596,0.02708333333333336,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.7272727272727273,-0.5,1.3333333333333333,0.0,0.0,2.0,0.005873715124816446,-0.44842105263157894,-0.5,-0.4993231483272094,0.3055555555555556,-0.4661016949152542,-0.0770833333333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.5454545454545454,0.0,0.7777777777777778,0.0,1.0,2.0,3.137621145374449,0.16982456140350877,0.7938596491228073,-0.3995358731386579,-0.3888888888888889,0.8093220338983054,-0.26458333333333334,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.7272727272727273,0.0,1.0,0.5,0.0,2.0,-0.21920704845814978,0.2771929824561403,0.2105263157894739,-0.9642235544382131,-0.8333333333333334,-1.1822033898305084,0.93125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.8181818181818182,0.5,-0.6666666666666666,-0.5,2.0,1.0,0.8327753303964758,-0.24561403508771928,-2.0789473684210527,-1.2902726745310384,-1.4444444444444444,-1.4322033898305084,-0.19999999999999998,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.5454545454545454,0.5,-1.7777777777777777,-0.5,-1.0,1.0,-0.3195301027900147,-0.09543859649122807,-1.8026315789473684,-0.8853219880100561,-0.5,-1.2796610169491522,0.93125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0.8181818181818182,-1.0,0.0,-0.5,-1.0,1.0,0.4378267254038179,0.2771929824561403,-1.6535087719298247,-0.9630632372848579,-1.1666666666666667,-1.9152542372881356,0.05416666666666672,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.09090909090909091,1.0,-0.2222222222222222,0.0,1.0,1.0,2.2308370044052865,-0.010526315789473684,-1.105263157894737,-0.9336685360665249,-0.8055555555555556,-1.0169491525423726,-0.25416666666666665,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-0.8181818181818182,0.0,-0.5555555555555556,0.5,1.0,1.0,-0.25809104258443466,-0.895438596491228,3.2061403508771935,-0.6014310578224715,-0.5277777777777778,0.9237288135593225,-0.36666666666666664,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1.4545454545454546,-0.5,0.0,1.0,-1.0,0.0,0.8014096916299559,-0.1831578947368421,3.276315789473685,-0.4374395668149294,0.027777777777777776,0.7923728813559324,-0.18125,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.8181818181818182,-0.5,0.0,1.0,4.0,0.0,-0.19876651982378854,0.8708771929824561,0.5921052631578948,-0.7851479404370528,-0.5555555555555556,-0.5720338983050848,1.4687500000000002,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.9090909090909091,0.0,-1.0,0.5,0.0,2.0,3.520352422907489,0.20491228070175438,0.6228070175438598,-0.39682846644749564,0.16666666666666666,-0.18220338983050818,-0.2729166666666667,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.6363636363636364,-0.5,-0.1111111111111111,0.5,1.0,2.0,0.25151248164464024,0.4266666666666667,0.24122807017543882,-0.8373622123380391,-0.7777777777777778,-0.3262711864406778,0.2208333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.0909090909090908,0.0,-0.8888888888888888,0.5,-1.0,2.0,-0.012922173274596183,-0.3031578947368421,0.5570175438596492,-0.4026300522142719,0.1111111111111111,-0.05084745762711869,0.029166666666666695,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.09090909090909091,0.5,0.0,0.0,1.0,0.0,0.0933920704845815,0.21473684210526317,-0.8728070175438595,-0.7406691162251016,-0.8611111111111112,1.2627118644067798,0.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.36363636363636365,0.5,0.1111111111111111,1.0,1.0,1.0,2.673832599118943,-0.895438596491228,0.8026315789473687,-0.9135563720750338,-0.7222222222222222,1.4745762711864412,-0.36666666666666664,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1.3636363636363635,-0.5,1.5555555555555556,1.0,0.0,2.0,-0.23706314243759177,0.7607017543859649,0.9605263157894737,-1.0195320054148134,-0.8888888888888888,-0.4703389830508474,1.5750000000000002,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.3636363636363635,-0.5,-1.5555555555555556,0.0,-1.0,1.0,0.5341556534508076,-0.895438596491228,0.1403508771929826,-0.611487139818217,-0.3611111111111111,-0.05932203389830514,-0.36666666666666664,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.5454545454545454,0.5,-0.3333333333333333,-1.5,1.0,2.0,3.520352422907489,-0.895438596491228,0.8377192982456144,-1.0779346354670276,-1.1388888888888888,-1.4152542372881356,-0.36666666666666664,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.36363636363636365,0.5,-0.4444444444444444,-0.5,-1.0,0.0,0.3077826725403818,-0.2624561403508772,0.4298245614035087,-0.9518468381357571,-0.8888888888888888,-0.4703389830508474,-0.10416666666666664,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.7272727272727273,-1.0,0.0,0.5,1.0,2.0,0.09985315712187959,0.3136842105263158,0.12719298245614047,-1.0083156062657126,-0.9166666666666666,0.7923728813559324,0.2979166666666667,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0.5454545454545454,0.5,1.2222222222222223,1.0,1.0,0.0,-0.26654919236417035,-0.07438596491228071,-0.5833333333333334,-0.7638754592922066,-0.4722222222222222,-0.14830508474576237,0.7020833333333334,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-1.3636363636363635,-1.0,-1.6666666666666667,0.0,-1.0,2.0,0.20745961820851688,0.020350877192982456,-0.850877192982456,-0.6551924192612647,-0.6666666666666666,-1.8516949152542372,0.06458333333333334,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.2727272727272727,0.5,-0.3333333333333333,1.0,-1.0,0.0,-0.017268722466960353,0.2554385964912281,-0.07456140350877201,-0.8218913169599691,-0.5833333333333334,1.2627118644067798,0.4104166666666667,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.2727272727272727,0.0,-0.2222222222222222,0.5,2.0,0.0,2.7234067547723937,0.24350877192982456,-1.2456140350877194,-0.9615161477470509,-1.0,0.08474576271186449,-0.24375,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.09090909090909091,0.0,0.0,0.0,1.0,2.0,0.04675477239353892,-0.15649122807017543,2.0131578947368425,-0.16244440146973507,0.25,0.45762711864406824,0.07708333333333335,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-0.7272727272727273,-0.5,-0.8888888888888888,-0.5,0.0,1.0,-0.07083700440528634,0.7712280701754386,0.8114035087719301,-0.871398182169793,-0.6666666666666666,-0.7033898305084743,0.8875000000000001,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1.0,0.0,1.7777777777777777,0.5,1.0,2.0,0.9094860499265786,0.7108771929824561,-0.2236842105263155,-0.8570876039450783,-0.4722222222222222,-0.9788135593220338,0.020833333333333353,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1.5454545454545454,0.0,1.8888888888888888,0.0,0.0,2.0,-0.17409691629955948,0.41964912280701755,0.24122807017543882,-0.9588087410558886,-0.9722222222222222,-1.0466101694915253,0.90625,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.36363636363636365,1.0,0.0,1.0,0.0,1.0,-0.36542731277533036,-0.4224561403508772,4.530701754385965,-0.5600464126861342,-0.3333333333333333,2.5000000000000004,0.6104166666666666,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.3636363636363635,-0.5,1.2222222222222223,0.0,0.0,2.0,0.47976505139500736,0.8708771929824561,-0.24122807017543835,-0.708953780700058,-0.4444444444444444,-1.0381355932203389,0.24166666666666667,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.8181818181818182,0.0,-0.8888888888888888,0.0,2.0,1.0,-0.25315712187958883,-0.895438596491228,1.4166666666666665,-0.42312898859021464,0.5,-0.14830508474576237,-0.36666666666666664,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1.3636363636363635,0.0,1.4444444444444444,-0.5,-2.0,2.0,0.801762114537445,0.8708771929824561,1.2236842105263155,-1.0872171726938697,-1.1388888888888888,1.970338983050848,0.09375000000000003,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-1.0,0.5,-0.8888888888888888,0.0,1.0,2.0,0.2786490455212922,0.6196491228070176,0.6973684210526317,-0.7611680526010443,-0.8888888888888888,0.20338983050847476,0.2833333333333334,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-1.0,1.7777777777777777,0.0,4.0,2.0,-0.23318649045521292,0.7740350877192983,-1.6578947368421053,-0.9885902146586734,-0.8888888888888888,-1.7203389830508475,1.5666666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1.6363636363636365,-0.5,2.111111111111111,0.0,1.0,2.0,-0.2148604992657856,0.44070175438596493,-0.4473684210526315,-0.8841616708567008,-0.6666666666666666,-1.5169491525423728,1.0916666666666668,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.6363636363636364,0.0,0.0,-0.5,0.0,2.0,0.6219089574155654,0.616140350877193,-0.013157894736842118,-0.9657706439760201,-0.8888888888888888,-0.14830508474576237,0.08958333333333336,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
-1.6363636363636365,-1.0,-2.5555555555555554,0.5,1.0,0.0,2.0137444933920703,-0.43157894736842106,0.1359649122807019,-0.5279443047766389,-0.4444444444444444,1.1016949152542375,-0.30416666666666664,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
